"@babel/plugin-transform-runtime","7.1.0","2018-09-17T19:30:12.471Z"
"@babel/plugin-transform-runtime","7.2.0","2018-12-03T19:01:47.511Z"
"@babel/plugin-transform-runtime","7.3.4","2019-02-25T18:35:22.940Z"
"@babel/plugin-transform-runtime","7.4.0","2019-03-19T20:44:36.084Z"
"@babel/plugin-transform-runtime","7.4.3","2019-04-02T19:55:54.430Z"
"@babel/plugin-transform-runtime","7.4.4","2019-04-26T21:04:05.111Z"
"@babel/plugin-transform-runtime","7.5.0","2019-07-04T12:58:01.558Z"
"@babel/plugin-transform-runtime","7.5.5","2019-07-17T21:21:28.126Z"
"@babel/plugin-transform-runtime","7.6.0","2019-09-06T17:33:44.225Z"
"@babel/plugin-transform-runtime","7.6.2","2019-09-23T21:21:35.350Z"
"@babel/plugin-transform-runtime","7.7.4","2019-11-22T23:33:41.565Z"
"@babel/plugin-transform-runtime","7.7.5","2019-12-06T13:17:49.331Z"
"@babel/plugin-transform-runtime","7.7.6","2019-12-07T23:30:03.099Z"
"@babel/plugin-transform-runtime","7.8.0","2020-01-12T00:17:14.166Z"
"@babel/plugin-transform-runtime","7.8.3","2020-01-13T21:42:12.313Z"
"@babel/plugin-transform-runtime","7.9.0","2020-03-20T15:39:23.775Z"
"@babel/plugin-transform-runtime","7.9.6","2020-04-29T18:37:58.156Z"
"@babel/plugin-transform-runtime","7.10.0","2020-05-26T21:43:15.396Z"
"@babel/plugin-transform-runtime","7.10.1","2020-05-27T22:08:02.524Z"
"@babel/plugin-transform-runtime","7.10.3","2020-06-19T20:54:38.089Z"
"@babel/plugin-transform-runtime","7.10.4","2020-06-30T13:12:51.702Z"
"@babel/plugin-transform-runtime","7.10.5","2020-07-14T18:17:52.174Z"
"@babel/plugin-transform-runtime","7.11.0","2020-07-30T21:28:07.094Z"
"@babel/plugin-transform-runtime","7.11.5","2020-08-31T20:02:00.701Z"
"@babel/plugin-transform-runtime","7.12.0","2020-10-14T20:02:54.823Z"
"@babel/plugin-transform-runtime","7.12.1","2020-10-15T22:41:28.072Z"
"@babel/preset-env","modified","2020-10-15T22:42:20.125Z"
"@babel/preset-env","created","2017-10-30T18:36:48.007Z"
"@babel/preset-env","7.0.0-beta.4","2017-10-30T18:36:48.007Z"
"@babel/preset-env","7.0.0-beta.5","2017-10-30T20:58:25.659Z"
"@babel/preset-env","7.0.0-beta.31","2017-11-03T20:04:47.180Z"
"@babel/preset-env","7.0.0-beta.32","2017-11-12T13:34:17.716Z"
"@babel/preset-env","7.0.0-beta.33","2017-12-01T14:29:35.006Z"
"@babel/preset-env","7.0.0-beta.34","2017-12-02T14:40:35.573Z"
"@babel/preset-env","7.0.0-beta.35","2017-12-14T21:48:38.398Z"
"@babel/preset-env","7.0.0-beta.36","2017-12-25T19:06:00.615Z"
"@babel/preset-env","7.0.0-beta.37","2018-01-08T16:03:54.154Z"
"@babel/preset-env","7.0.0-beta.38","2018-01-17T16:32:54.815Z"
"@babel/preset-env","7.0.0-beta.39","2018-01-30T20:28:53.522Z"
"@babel/preset-env","7.0.0-beta.40","2018-02-12T16:43:05.767Z"
"@babel/preset-env","7.0.0-beta.41","2018-03-14T16:27:14.195Z"
"@babel/preset-env","7.0.0-beta.42","2018-03-15T20:52:23.736Z"
"@babel/preset-env","7.0.0-beta.43","2018-04-02T16:49:10.704Z"
"@babel/preset-env","7.0.0-beta.44","2018-04-02T22:20:51.256Z"
